"18112810","4130.083666666668"
"18062901","5872.258083333331"
"18091701","6485.328083333336"
"15122505","NaN"
"17072901","NaN"
"15103006","328.7096666666668"
"18051912","NaN"
"18112108","4416.553916666668"
"15080309","NaN"
"17072311","2774.127499999999"
"16092012","NaN"
"17020804","NaN"
"17092805","4156.971583333335"
"15090510","NaN"
"16042107","NaN"
"16112708","NaN"
"17070309","2514.5280833333322"
"18072306","7689.744083333335"
"15112312","NaN"
"18010408","14918.908916666665"
"16070101","NaN"
"17120209","10954.003250000005"
"18092110","6729.908333333335"
"17091806","3901.609833333335"
"15030912","NaN"
"18030802","9874.532583333335"
"16010909","NaN"
"16022712","NaN"
"17070912","NaN"
"16020908","NaN"
"15051810","NaN"
"17082509","4367.855416666669"
"17090401","4537.815083333334"
"18042601","8864.770333333337"
"19010105","3686.329083333333"
"19010501","3841.444916666665"
"16042012","NaN"
"17121906","18675.23641666667"
"15040812","NaN"
"18030807","9554.184416666669"
"15090105","NaN"
"16101912","NaN"
"16092611","NaN"
"16102411","NaN"
"15041703","NaN"
"16020304","370.7109166666668"
"18082805","6965.786666666664"
"17072302","2774.977666666667"
"18072711","NaN"
"17122103","16468.105000000007"
"16011903","NaN"
"15041406","NaN"
"17111808","7720.500333333335"
"18011709","10868.551333333331"
"18040603","6696.544250000004"
"17081401","4124.643166666668"
"15041109","NaN"
"17102312","5920.505333333336"
"18112612","3935.5250833333334"
"15102106","NaN"
"15102903","NaN"
"15072803","NaN"
"18052402","7467.822833333335"
"17051012","1736.2670833333336"
"16060909","579.3050833333332"
"17021902","NaN"
"17041310","1178.1764166666658"
"15112308","NaN"
"17083008","4604.861916666668"
"18121509","3189.0378333333333"
"17011011","NaN"
"15122104","NaN"
"15082807","NaN"
"18062212","6529.426750000001"
"18091210","6263.753416666665"
"16111506","711.20875"
"15031303","NaN"
"16030808","NaN"
"18062311","6136.408999999999"
"16062407","672.3843333333334"
"15092509","NaN"
"18081405","5998.825333333333"
"17012808","NaN"
"16081311","NaN"
"15122811","NaN"
"18091706","6383.861499999999"
"15120606","395.3169999999999"
"16030402","NaN"
"17040906","1197.659916666666"
"18090306","7239.2604999999985"
"18013103","9925.89958333333"
"15101404","NaN"
"17090307","4677.186416666665"
"15012408","NaN"
"17043011","NaN"
"15110701","NaN"
"16041905","NaN"
"15053011","NaN"
"18062410","6019.123499999997"
"16101101","NaN"
"16051602","NaN"
"18020704","7763.040249999997"
"14120201","NaN"
"15022812","NaN"
"16121203","NaN"
"15122604","NaN"
"18061506","6572.397250000003"
"15101503","NaN"
"16020106","NaN"
"15060301","NaN"
"15110201","334.7836666666665"
"17082711","4346.287500000001"
"18102901","6345.330166666664"
"16041504","NaN"
"15091406","NaN"
"18061312","6488.729000000002"
